Date,Age,Gender,City,Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference
05/17/2025,19,Female,siliguri,,College/University Student,,CRY Volunteers/Interns,,Kolkata
05/17/2025,25,Female,Kolkata,,Other, Fresher. Job aspirant,CRY Website,,Kolkata
05/16/2025,20,Female,Jamnagar,,College/University Student,,Social Media Sites,,Kolkata
05/16/2025,58,Male,Kolkata ,,Retired,,CRY Website,,Kolkata
05/16/2025,25,Male,SHEORAPHULI,,College/University Student,,Social Media Sites,,Kolkata
05/16/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/16/2025,31,Female,Kolkata,,Working Professional,,Social Media Sites,,Kolkata
05/16/2025,24,Female,Malkangiri,,College/University Student,,Social Media Sites,,Kolkata
05/16/2025,19,Male,Dhemaji,,College/University Student,,CRY Website,,Kolkata
05/15/2025,38,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/15/2025,23,Female,Patna,,Other,Preparing for management exams,Online ads and Posts,,Kolkata
05/15/2025,25,Male,Kolkata,,Personal Business,,Others,,Kolkata
05/14/2025,58,Male,Kolkata ,,Other,Freelance ,CRY Website,,Kolkata
05/14/2025,34,Male,Lohardaga Jharkhand,,Working Professional,,CRY Website,,Kolkata
05/14/2025,17,Female,Kolkata,,College/University Student,,Family/Friend,,Kolkata
05/14/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/14/2025,18,Female,Kolkata ,,College/University Student,,CRY Website,,Kolkata
05/13/2025,18,Male,Newtown,,College/University Student,,CRY Website,,Kolkata
05/13/2025,16,Female,Guwahati,,School Student,,Others,,Kolkata
05/13/2025,17,Male,Nawada,,School Student,,Others,,Kolkata
05/13/2025,38,Male,Bhubaneswar,,Other,Teacher,CRY Website,,Kolkata
05/13/2025,22,Male,Kolkata,,College/University Student,,Others,,Kolkata
05/12/2025,26,Female,Hyderabad,,Working Professional,,Social Media Sites,,Kolkata
05/12/2025,19,Male,Bokaro,,College/University Student,,Social Media Sites,,Kolkata
05/12/2025,20,Female,Kolkata,,College/University Student,,Family/Friend,,Kolkata
05/12/2025,22,Male,Kolkata ,,Working Professional,,CRY Website,,Kolkata
05/11/2025,18,Female,Kolkata,,College/University Student,,Others,,Kolkata
05/11/2025,20,Female,Cuttack,,College/University Student,,CRY Website,,Kolkata
05/11/2025,21,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
05/10/2025,22,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
05/10/2025,44,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/10/2025,22,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/10/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/10/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/10/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/10/2025,16,Male,Kolkata,,School Student,,Family/Friend,,Kolkata
05/10/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/09/2025,18,Female,Kolkata ,,College/University Student,,CRY Website,,Kolkata
05/09/2025,23,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/09/2025,23,Female,Kolkata,,Working Professional,,CRY Volunteers/Interns,,Kolkata
05/09/2025,23,Female,Kolkata,,Working Professional,,CRY Volunteers/Interns,,Kolkata
05/09/2025,14,Female,Kolkata,,School Student,,Social Media Sites,,Kolkata
05/08/2025,21,Female,Kolkata ,,College/University Student,,CRY Website,,Kolkata
05/08/2025,26,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/08/2025,17,Male,Ahmedabad,,School Student,,CRY Website,,Kolkata
05/08/2025,18,Female,Kolkata ,,College/University Student,,Others,,Kolkata
05/08/2025,23,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/08/2025,23,Female,HOOGHLY,,College/University Student,,CRY Website,,Kolkata
05/08/2025,13,Female,Kolkata,,School Student,,Family/Friend,,Kolkata
05/08/2025,20,Female,Kolkata ,,College/University Student,,Online ads and Posts,,Kolkata
05/08/2025,22,Female,Kalyani,,College/University Student,,Social Media Sites,,Kolkata
05/07/2025,20,Female,Kolkata,,College/University Student,,CRY Volunteers/Interns,,Kolkata
05/07/2025,39,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/07/2025,17,Female,Kolkata ,,School Student,,Others,,Kolkata
05/06/2025,16,Female,Thane Central,,School Student,,Family/Friend,,Kolkata
05/06/2025,16,Female,Thane Central,,School Student,,Family/Friend,,Kolkata
05/06/2025,31,Female,Howrah,,Home Maker,,Others,,Kolkata
05/06/2025,27,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/06/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/06/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/05/2025,25,Female,Kolkata,,Working Professional,,Social Media Sites,,Kolkata
05/05/2025,19,Female,Calcutta,,College/University Student,,CRY Website,,Kolkata
05/04/2025,25,Female,Purulia ,,Working Professional,,CRY Website,,Kolkata
05/04/2025,25,Female,Jamshedpur,,Working Professional,,CRY Website,,Kolkata
05/04/2025,32,Male,HOOGHLY,,Working Professional,,CRY Website,,Kolkata
05/04/2025,20,Female,North Parganas,,College/University Student,,Social Media Sites,,Kolkata
05/03/2025,18,Female,Kolkata ,,School Student,,CRY Website,,Kolkata
05/03/2025,16,Female,Kolkata,,School Student,,CRY Website,,Kolkata
05/03/2025,28,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
05/03/2025,16,Female,Patna,,School Student,,Social Media Sites,,Kolkata
05/03/2025,25,Female,Howrah,,College/University Student,,CRY Website,,Kolkata
05/03/2025,16,Female,Bihar,,School Student,,Social Media Sites,,Kolkata
05/03/2025,16,Female,Bihar,,School Student,,Social Media Sites,,Kolkata
05/02/2025,26,Male,Kolkata,,Personal Business,,CRY Website,,Kolkata
05/02/2025,18,Male,Kolkata ,,School Student,,CRY Website,,Kolkata
05/02/2025,27,Male,Bongaigaon,,Other,Social workers ,CRY Website,,Kolkata
05/02/2025,21,Female,Bhubaneswar,,College/University Student,,Family/Friend,,Kolkata
05/02/2025,18,Male,Kolkata,,School Student,,Social Media Sites,,Kolkata
05/02/2025,21,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/02/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
05/01/2025,26,Male,Durgapur ,,Other,On a career break,CRY Website,,Kolkata
04/30/2025,18,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/30/2025,17,Male,Patamda Jamshedpur ,,School Student,,CRY Website,,Kolkata
04/30/2025,19,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/30/2025,19,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/30/2025,19,Female,Kolkata,,College/University Student,,CRY Staff,,Kolkata
04/30/2025,23,Male,Kolkata ,,Working Professional,,CRY Website,,Kolkata
04/30/2025,17,Female,Kolkata,,College/University Student,,Others,,Kolkata
04/30/2025,20,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/29/2025,24,Male,Kolkata,,Working Professional,,Family/Friend,,Kolkata
04/29/2025,17,Male,Asansol,,School Student,,Family/Friend,,Kolkata
04/29/2025,17,Female,Amritsar ,,School Student,,Social Media Sites,,Kolkata
04/29/2025,29,Male,Bankura,,College/University Student,,CRY Website,,Kolkata
04/29/2025,20,Female,Kolkata,,College/University Student,,CRY Volunteers/Interns,,Kolkata
04/28/2025,22,Male,Kolkata ,,Other,Preparing for UPSC examination ,CRY Website,,Kolkata
04/28/2025,26,Female,Kharagpur,,Working Professional,,Family/Friend,,Kolkata
04/28/2025,30,Male,Kolkata,,Personal Business,,Social Media Sites,,Kolkata
04/27/2025,29,Male,Dharmanagar,,Working Professional,,Social Media Sites,,Kolkata
04/27/2025,21,Male,Durgapur,,College/University Student,,CRY Website,,Kolkata
04/27/2025,16,Female,Bokaro,,School Student,,CRY Website,,Kolkata
04/26/2025,16,Female,Saharsa,,School Student,,Social Media Sites,,Kolkata
04/26/2025,16,Male,Arambagh ,,School Student,,Social Media Sites,,Kolkata
04/26/2025,20,Female,Kolkata,,School Student,,Family/Friend,,Kolkata
04/25/2025,23,Female,Patna,,Other,Preparing for competitive exam,Social Media Sites,,Kolkata
04/25/2025,25,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/25/2025,21,Male,Bhubaneswar,,College/University Student,,Social Media Sites,,Kolkata
04/24/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/24/2025,22,Male,Sribhumi,,College/University Student,,CRY Website,,Kolkata
04/23/2025,20,Female,Kolkata,,College/University Student,,CRY Volunteers/Interns,,Kolkata
04/23/2025,19,Female,Calcutta,,College/University Student,,CRY Website,,Kolkata
04/23/2025,29,Female,Maheshtala,,Personal Business,,CRY Website,,Kolkata
04/23/2025,20,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/23/2025,18,Male,Kolkata ,,College/University Student,,Family/Friend,,Kolkata
04/22/2025,31,Male,Jamshedpur,,Other,Self employed,CRY Website,,Kolkata
04/22/2025,19,Female,Kolkata ,,College/University Student,,CRY Website,,Kolkata
04/22/2025,31,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/22/2025,16,Male,Kolkata,,School Student,,Family/Friend,,Kolkata
04/21/2025,17,Female,Guwahati ,,School Student,,CRY Website,,Kolkata
04/21/2025,32,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/21/2025,16,Male,Siliguri,,School Student,,CRY Website,,Kolkata
04/21/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/21/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/21/2025,48,Female,Kolkata,,Home Maker,,CRY Website,,Kolkata
04/21/2025,48,Female,Kolkata,,Home Maker,,CRY Website,,Kolkata
04/20/2025,16,Male,Kolkata,,School Student,,Others,,Kolkata
04/20/2025,23,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/20/2025,21,Female,Kolkata ,,College/University Student,,Social Media Sites,,Kolkata
04/20/2025,20,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/19/2025,25,Male,Kolkata,,Other,Storyboard Artist ,Social Media Sites,,Kolkata
04/19/2025,20,Male,Kolkata ,,School Student,,Family/Friend,,Kolkata
04/19/2025,32,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/19/2025,32,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/18/2025,19,Male,Kolkata ,,College/University Student,,CRY Website,,Kolkata
04/18/2025,24,Female,Bankura ,,College/University Student,,CRY Website,,Kolkata
04/18/2025,26,Male,Ranchi,,College/University Student,,CRY Website,,Kolkata
04/18/2025,24,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/18/2025,23,Male,Kolkata ,,Other,12th pass out ,CRY Website,,Kolkata
04/18/2025,23,Male,Kolkata ,,Other,12th pass out ,CRY Website,,Kolkata
04/18/2025,18,Male,PATNA ,,College/University Student,,CRY Website,,Kolkata
04/18/2025,21,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/18/2025,28,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/17/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/17/2025,23,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/17/2025,17,Female,Jamshedpur,,School Student,,Social Media Sites,,Kolkata
04/17/2025,16,Male,Kolkata,,School Student,,Others,,Kolkata
04/17/2025,22,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/17/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/17/2025,29,Female,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/17/2025,38,Male,Gumla,,Working Professional,,Others,,Kolkata
04/17/2025,38,Male,Gumla,,Working Professional,,Others,,Kolkata
04/16/2025,22,Male,MURSHIDABAD,,College/University Student,,CRY Website,,Kolkata
04/16/2025,22,Female,Varanasi,,College/University Student,,CRY Website,,Kolkata
04/16/2025,22,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/16/2025,17,Female,Punjab,,School Student,,CRY Website,,Kolkata
04/16/2025,23,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/16/2025,17,Female,Kolkata,,School Student,,CRY Website,,Kolkata
04/15/2025,23,Female,Kolkata ,,College/University Student,,Social Media Sites,,Kolkata
04/15/2025,17,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/15/2025,21,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/15/2025,19,Female,Kolkata,,School Student,,CRY Website,,Kolkata
04/14/2025,19,Other,Kolkata ,,School Student,,Family/Friend,,Kolkata
04/14/2025,21,Male,Chatra,,College/University Student,,Family/Friend,,Kolkata
04/14/2025,24,Male,Raxaul ,,Working Professional,,Social Media Sites,,Kolkata
04/14/2025,34,Female,Kolkata,,Home Maker,,CRY Website,,Kolkata
04/14/2025,24,Female,Kolkata,,Working Professional,,Family/Friend,,Kolkata
04/13/2025,61,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/13/2025,14,Female,Assam,,School Student,,CRY Website,,Kolkata
04/13/2025,22,Female,Kolkats,,School Student,,CRY Website,,Kolkata
04/13/2025,18,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/13/2025,17,Female,Kolkata,,School Student,,Social Media Sites,,Kolkata
04/13/2025,20,Female,Durgapur ,,College/University Student,,Social Media Sites,,Kolkata
04/13/2025,23,Male,Kolkata,,Working Professional,,Social Media Sites,,Kolkata
04/12/2025,19,Male,Kolkata,,College/University Student,,Online ads and Posts,,Kolkata
04/11/2025,34,Male,Kanyakumari ,,Personal Business,,Social Media Sites,,Kolkata
04/11/2025,15,Female,Kolkata,,School Student,,CRY Website,,Kolkata
04/11/2025,17,Female,Howrah,,School Student,,CRY Volunteers/Interns,,Kolkata
04/11/2025,27,Male,Kolkata,,Working Professional,,CRY Website,,Kolkata
04/11/2025,22,Female,Kolkata,,Personal Business,,Others,,Kolkata
04/10/2025,21,Female,Kolkata,,College/University Student,,Others,,Kolkata
04/10/2025,19,Female,Bishnupur,,College/University Student,,CRY Website,,Kolkata
04/10/2025,14,Female,Kolkata,,School Student,,CRY Website,,Kolkata
04/10/2025,24,Female,Jatni,,Working Professional,,Online ads and Posts,,Kolkata
04/10/2025,34,Male,Bokakhat,,Working Professional,,CRY Website,,Kolkata
04/10/2025,20,Male,Bhubaneswar ,,College/University Student,,CRY Website,,Kolkata
04/09/2025,18,Female,Kolkata ,,College/University Student,,CRY Website,,Kolkata
04/09/2025,19,Male,Kolkata,,College/University Student,,Family/Friend,,Kolkata
04/09/2025,28,Male,Durgapur,,Working Professional,,CRY Website,,Kolkata
04/09/2025,23,Male,Kolkata ,,College/University Student,,Social Media Sites,,Kolkata
04/09/2025,21,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/09/2025,28,Female,Kolkata,,Personal Business,,CRY Website,,Kolkata
04/09/2025,29,Female,Kolkata,,Working Professional,,Social Media Sites,,Kolkata
04/09/2025,28,Male,Bolpur,,College/University Student,,CRY Website,,Kolkata
04/09/2025,19,Female,Kolkata,,College/University Student,,Family/Friend,,Kolkata
04/08/2025,17,Female,Kolkata,,School Student,,Family/Friend,,Kolkata
04/08/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/08/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/08/2025,17,Female,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/07/2025,20,Male,Kolkata ,,College/University Student,,CRY Website,,Kolkata
04/07/2025,21,Male,Berhampur ,,College/University Student,,Family/Friend,,Kolkata
04/07/2025,22,Female,Durgapur,,College/University Student,,CRY Website,,Kolkata
04/07/2025,27,Female,Kolkata,,Working Professional,,Online ads and Posts,,Kolkata
04/07/2025,21,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/07/2025,22,Male,Purnia,,College/University Student,,Others,,Kolkata
04/07/2025,19,Male,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/06/2025,20,Female,Howrah,,College/University Student,,Family/Friend,,Kolkata
04/06/2025,22,Female,Kolkata,,College/University Student,,Online ads and Posts,,Kolkata
04/06/2025,21,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/06/2025,19,Male,Kolkata,,College/University Student,,Social Media Sites,,Kolkata
04/06/2025,34,Male,Kolkata ,,Other,Lawyer,Social Media Sites,,Kolkata
04/05/2025,56,Male,Kolkata ,,Other,Tuition ,Family/Friend,,Kolkata
04/05/2025,21,Male,Ranchi,,College/University Student,,CRY Website,,Kolkata
04/05/2025,21,Male,Ranchi,,College/University Student,,CRY Website,,Kolkata
04/05/2025,36,Male,Howrah,,Personal Business,,CRY Website,,Kolkata
04/05/2025,19,Male,Kolkata ,,College/University Student,,Family/Friend,,Kolkata
04/05/2025,14,Female,Agra,,School Student,,Others,,Kolkata
04/04/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/04/2025,20,Female,Kolkata ,,College/University Student,,CRY Volunteers/Interns,,Kolkata
04/04/2025,22,Male,Silchar,,Working Professional,,CRY Website,,Kolkata
04/04/2025,19,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/04/2025,24,Female,Serampore ,,College/University Student,,CRY Website,,Kolkata
04/04/2025,23,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/03/2025,20,Male,Kolkata,,College/University Student,,Others,,Kolkata
04/03/2025,20,Female,Kolkata,,College/University Student,,CRY Website,,Kolkata
04/03/2025,20,Male,Kolkata ,,College/University Student,,CRY Website,,Kolkata
04/03/2025,42,Male,Ranchi,,Working Professional,,CRY Website,,Kolkata
04/03/2025,20,Male,Bolpur ,,College/University Student,,CRY Website,,Kolkata
04/02/2025,20,Female,Kolkata ,,College/University Student,,Others,,Kolkata
